TimeStep: 93913, m: 394.11, v: 0.09, y: 2.27, k: 26.74 
TimeStep: 93914, m: 394.10, v: 0.01, y: 0.59, k: 3.73 
TimeStep: 93915, m: 394.22, v: 0.04, y: 1.15, k: 56.61 
TimeStep: 93916, m: 394.32, v: 0.18, y: 3.89, k: 23.15 
TimeStep: 93917, m: 394.14, v: 0.41, y: -0.24, k: 17.54 
TimeStep: 93918, m: 394.17, v: 0.47, y: -1.06, k: 16.59 
TimeStep: 93919, m: 394.26, v: 0.09, y: 7.77, k: 71.98 
TimeStep: 93920, m: 394.32, v: 0.28, y: 1.20, k: 23.70 
TimeStep: 93921, m: 394.22, v: 0.30, y: -0.73, k: 22.26 
TimeStep: 93922, m: 394.10, v: 0.62, y: -2.53, k: 9.59 
TimeStep: 93923, m: 394.36, v: 0.56, y: -0.17, k: 9.95 
TimeStep: 93924, m: 394.16, v: 0.05, y: 1.89, k: 36.39 
TimeStep: 93925, m: 394.42, v: 0.22, y: 3.33, k: 18.98 
TimeStep: 93926, m: 394.42, v: 0.47, y: 3.86, k: 16.49 
TimeStep: 93927, m: 394.39, v: 0.84, y: 0.84, k: 9.25 
TimeStep: 93928, m: 394.17, v: 0.73, y: -1.07, k: 11.01 
TimeStep: 93929, m: 394.31, v: 0.03, y: -0.09, k: 2.26 
TimeStep: 93930, m: 394.27, v: 0.04, y: -1.02, k: 37.86 
TimeStep: 93931, m: 394.03, v: 0.88, y: -2.41, k: 7.17 
TimeStep: 93932, m: 394.12, v: 0.56, y: -2.34, k: 12.61 
TimeStep: 93933, m: 394.14, v: 0.19, y: -5.22, k: 33.88 
TimeStep: 93934, m: 394.23, v: 0.02, y: -0.39, k: 1.36 
TimeStep: 93935, m: 394.23, v: 0.03, y: 1.62, k: 5.62 
TimeStep: 93936, m: 394.30, v: 0.55, y: 2.14, k: 15.77 
TimeStep: 93937, m: 394.39, v: 0.71, y: 0.98, k: 10.99 
TimeStep: 93938, m: 394.24, v: 0.14, y: 7.17, k: 58.80 
TimeStep: 93939, m: 394.46, v: 0.63, y: 3.17, k: 11.73 
TimeStep: 93940, m: 394.31, v: 0.09, y: 6.50, k: 73.53 
TimeStep: 93941, m: 394.33, v: 0.25, y: 5.20, k: 31.96 
TimeStep: 93942, m: 394.29, v: 0.04, y: 0.84, k: 3.50 
TimeStep: 93943, m: 394.50, v: 1.01, y: 2.57, k: 7.81 
TimeStep: 93944, m: 394.36, v: 0.63, y: 3.61, k: 14.04 
TimeStep: 93945, m: 394.22, v: 0.02, y: 0.37, k: 1.74 
TimeStep: 93946, m: 394.25, v: 0.04, y: 0.87, k: 3.38 
TimeStep: 93947, m: 394.20, v: 0.36, y: -4.28, k: 20.06 
TimeStep: 93948, m: 394.17, v: 0.26, y: -4.54, k: 25.67 
TimeStep: 93949, m: 394.19, v: 0.01, y: 0.92, k: 1.93 
TimeStep: 93950, m: 394.23, v: 0.01, y: 0.16, k: 1.32 
TimeStep: 93951, m: 394.25, v: 0.09, y: -7.28, k: 67.59 
TimeStep: 93952, m: 394.22, v: 0.05, y: -7.87, k: 99.06 
TimeStep: 93953, m: 394.15, v: 0.02, y: 1.69, k: 8.18 
TimeStep: 93954, m: 394.10, v: 0.01, y: -0.14, k: 1.57 
TimeStep: 93955, m: 394.13, v: 0.14, y: 0.18, k: 15.22 
TimeStep: 93956, m: 394.14, v: 0.01, y: 1.49, k: 5.64 
TimeStep: 93957, m: 394.09, v: 0.01, y: 0.46, k: 1.82 
TimeStep: 93958, m: 394.18, v: 0.09, y: -0.23, k: 25.28 
TimeStep: 93959, m: 394.17, v: 0.02, y: 1.36, k: 4.05 
TimeStep: 94000, m: 394.17, v: 0.08, y: -6.64, k: 71.30 
TimeStep: 94001, m: 394.07, v: 0.21, y: -5.28, k: 30.61 
TimeStep: 94002, m: 394.09, v: 0.19, y: -5.60, k: 35.47 
TimeStep: 94003, m: 394.16, v: 0.03, y: 0.53, k: 2.06 
TimeStep: 94004, m: 394.13, v: 0.01, y: 0.59, k: 1.36 
TimeStep: 94005, m: 394.07, v: 0.01, y: 0.80, k: 1.97 
TimeStep: 94006, m: 394.05, v: 0.02, y: 1.78, k: 5.75 
TimeStep: 94007, m: 394.15, v: 0.10, y: 0.05, k: 21.31 
TimeStep: 94008, m: 394.07, v: 0.00, y: 0.43, k: 2.27 
TimeStep: 94009, m: 394.12, v: 0.00, y: 0.91, k: 3.20 
TimeStep: 94010, m: 394.19, v: 0.01, y: -0.33, k: 1.37 
TimeStep: 94011, m: 394.10, v: 0.15, y: 0.39, k: 13.64 
TimeStep: 94012, m: 394.16, v: 0.02, y: 0.15, k: 1.03 
TimeStep: 94013, m: 394.11, v: 0.01, y: 0.70, k: 1.74 
TimeStep: 94014, m: 394.10, v: 0.01, y: 0.42, k: 1.83 
TimeStep: 94015, m: 394.08, v: 0.01, y: 0.59, k: 1.93 
TimeStep: 94016, m: 394.11, v: 0.01, y: 1.29, k: 5.37 
TimeStep: 94017, m: 394.12, v: 0.01, y: 0.71, k: 3.52 
TimeStep: 94018, m: 394.08, v: 0.05, y: -5.39, k: 33.69 
TimeStep: 94019, m: 394.11, v: 0.01, y: 0.51, k: 2.50 
TimeStep: 94020, m: 394.09, v: 0.00, y: 0.39, k: 4.18 
TimeStep: 94021, m: 394.08, v: 0.01, y: 0.50, k: 2.45 
TimeStep: 94022, m: 394.07, v: 0.01, y: 0.33, k: 1.79 
TimeStep: 94023, m: 394.06, v: 0.02, y: 0.39, k: 30.21 
TimeStep: 94024, m: 394.16, v: 0.04, y: 0.14, k: 1.45 
TimeStep: 94025, m: 393.98, v: 0.03, y: -2.06, k: 51.32 
TimeStep: 94026, m: 393.89, v: 0.03, y: -4.79, k: 72.13 
TimeStep: 94027, m: 393.85, v: 0.02, y: 1.18, k: 5.55 
TimeStep: 94028, m: 393.84, v: 0.03, y: -0.64, k: 14.25 
TimeStep: 94029, m: 393.83, v: 0.01, y: 0.28, k: 2.04 
TimeStep: 94030, m: 393.81, v: 0.06, y: 2.81, k: 37.89 
TimeStep: 94031, m: 393.81, v: 0.02, y: 1.21, k: 7.31 
TimeStep: 94032, m: 393.84, v: 0.01, y: 0.09, k: 2.09 
TimeStep: 94033, m: 393.86, v: 0.02, y: -1.55, k: 20.07 
TimeStep: 94034, m: 393.84, v: 0.02, y: 1.34, k: 6.62 
TimeStep: 94035, m: 393.91, v: 0.04, y: 0.94, k: 3.33 
TimeStep: 94036, m: 393.83, v: 0.01, y: 0.46, k: 1.53 
TimeStep: 94037, m: 393.82, v: 0.01, y: 0.32, k: 1.46 
TimeStep: 94038, m: 393.80, v: 0.35, y: 1.42, k: 8.43 
TimeStep: 94039, m: 393.73, v: 0.01, y: 1.23, k: 2.88 
TimeStep: 94040, m: 393.81, v: 0.02, y: 0.51, k: 1.69 
TimeStep: 94041, m: 393.84, v: 0.05, y: 2.14, k: 24.11 
TimeStep: 94042, m: 393.81, v: 0.02, y: 1.33, k: 5.38 
TimeStep: 94043, m: 393.79, v: 0.01, y: 0.32, k: 1.70 
TimeStep: 94044, m: 393.84, v: 0.00, y: -0.23, k: 1.48 
TimeStep: 94045, m: 393.80, v: 0.07, y: 2.82, k: 33.33 
TimeStep: 94046, m: 393.81, v: 0.01, y: -0.12, k: 2.05 
TimeStep: 94047, m: 393.78, v: 0.00, y: 0.81, k: 2.13 
TimeStep: 94048, m: 393.81, v: 0.01, y: -0.08, k: 1.29 
TimeStep: 94049, m: 393.85, v: 0.01, y: 0.83, k: 4.36 
TimeStep: 94050, m: 393.86, v: 0.04, y: 0.83, k: 8.70 
TimeStep: 94051, m: 393.80, v: 0.01, y: 0.72, k: 2.77 
TimeStep: 94052, m: 393.88, v: 0.06, y: 1.53, k: 11.94 
TimeStep: 94053, m: 393.71, v: 0.00, y: NaN, k: NaN 
TimeStep: 94054, m: 393.81, v: 0.00, y: -0.67, k: 2.61 
TimeStep: 94055, m: 393.78, v: 0.00, y: 0.34, k: 1.51 
TimeStep: 94056, m: 393.72, v: 0.00, y: 2.61, k: 8.11 
TimeStep: 94057, m: 393.82, v: 0.10, y: 2.23, k: 25.24 
TimeStep: 94058, m: 393.93, v: 0.03, y: 1.20, k: 4.10 
TimeStep: 94059, m: 394.05, v: 0.05, y: 0.08, k: 1.32 
TimeStep: 94100, m: 393.82, v: 0.01, y: 0.41, k: 1.75 
TimeStep: 94101, m: 394.07, v: 0.06, y: -0.01, k: 8.76 
TimeStep: 94102, m: 394.05, v: 0.05, y: -0.14, k: 2.20 
TimeStep: 94103, m: 393.98, v: 0.03, y: 0.69, k: 2.43 
TimeStep: 94104, m: 394.00, v: 0.04, y: 0.48, k: 1.98 
TimeStep: 94105, m: 394.02, v: 0.04, y: 0.42, k: 1.91 
TimeStep: 94106, m: 393.95, v: 0.02, y: 0.55, k: 2.42 
TimeStep: 94107, m: 393.95, v: 0.02, y: 1.41, k: 5.34 
TimeStep: 94108, m: 393.85, v: 0.02, y: 0.58, k: 8.71 
TimeStep: 94109, m: 393.86, v: 0.02, y: 0.91, k: 3.12 
TimeStep: 94110, m: 393.88, v: 0.01, y: 0.12, k: 1.32 
TimeStep: 94111, m: 393.87, v: 0.06, y: 1.41, k: 23.68 
TimeStep: 94112, m: 393.85, v: 0.01, y: 1.40, k: 7.36 
TimeStep: 94113, m: 393.89, v: 0.05, y: 1.27, k: 3.72 
TimeStep: 94114, m: 393.93, v: 0.04, y: 1.25, k: 3.86 
TimeStep: 94115, m: 393.85, v: 0.01, y: 0.54, k: 1.46 
TimeStep: 94116, m: 393.86, v: 0.02, y: 1.27, k: 5.39 
TimeStep: 94117, m: 393.88, v: 0.01, y: 1.04, k: 4.59 
TimeStep: 94118, m: 393.87, v: 0.01, y: 0.84, k: 4.65 
TimeStep: 94119, m: 393.87, v: 0.01, y: -0.05, k: 1.36 
TimeStep: 94120, m: 393.90, v: 0.01, y: 0.78, k: 3.62 
TimeStep: 94121, m: 393.81, v: 0.03, y: -5.59, k: 74.94 
TimeStep: 94122, m: 393.75, v: 0.04, y: 0.50, k: 23.65 
TimeStep: 94123, m: 393.76, v: 0.04, y: -2.50, k: 14.09 
TimeStep: 94124, m: 393.75, v: 0.02, y: -0.58, k: 9.54 
TimeStep: 94125, m: 393.72, v: 0.03, y: 2.92, k: 44.29 
TimeStep: 94126, m: 393.73, v: 0.02, y: 0.98, k: 3.89 
TimeStep: 94127, m: 393.69, v: 0.02, y: 1.15, k: 4.16 
TimeStep: 94128, m: 393.72, v: 0.02, y: 0.95, k: 3.86 
TimeStep: 94129, m: 393.71, v: 0.03, y: 1.42, k: 4.08 
TimeStep: 94130, m: 393.74, v: 0.04, y: 1.17, k: 29.25 
TimeStep: 94131, m: 393.71, v: 0.07, y: -3.21, k: 44.41 
TimeStep: 94132, m: 393.63, v: 0.04, y: -0.72, k: 5.35 
TimeStep: 94133, m: 393.64, v: 0.03, y: 0.06, k: 3.90 
TimeStep: 94134, m: 393.61, v: 0.04, y: 0.04, k: 2.87 
TimeStep: 94135, m: 393.68, v: 0.05, y: 0.59, k: 1.73 
TimeStep: 94136, m: 393.69, v: 0.05, y: 1.47, k: 31.00 
TimeStep: 94137, m: 393.67, v: 0.01, y: 0.06, k: 2.61 
TimeStep: 94138, m: 393.65, v: 0.01, y: -0.13, k: 1.47 
TimeStep: 94139, m: 393.59, v: 0.04, y: -5.68, k: 81.40 
TimeStep: 94140, m: 393.58, v: 0.04, y: 3.00, k: 59.35 
TimeStep: 94141, m: 393.60, v: 0.01, y: 0.24, k: 2.10 
TimeStep: 94142, m: 393.60, v: 0.01, y: -0.01, k: 1.48 
TimeStep: 94143, m: 393.64, v: 0.02, y: -3.01, k: 28.34 
TimeStep: 94144, m: 393.67, v: 0.01, y: 0.09, k: 2.47 
TimeStep: 94145, m: 393.68, v: 0.01, y: 0.09, k: 2.12 
TimeStep: 94146, m: 393.68, v: 0.08, y: -8.37, k: 87.75 
TimeStep: 94147, m: 393.65, v: 0.03, y: 1.91, k: 53.16 
TimeStep: 94148, m: 393.64, v: 0.00, y: 1.15, k: 2.33 
TimeStep: 94149, m: 393.61, v: 0.02, y: -1.62, k: 14.00 
TimeStep: 94150, m: 393.52, v: 0.25, y: -4.84, k: 27.50 
TimeStep: 94151, m: 393.56, v: 0.01, y: 1.53, k: 4.87 
TimeStep: 94152, m: 393.59, v: 0.01, y: 0.03, k: 4.50 
TimeStep: 94153, m: 393.61, v: 0.01, y: 0.21, k: 1.76 
TimeStep: 94154, m: 393.56, v: 0.01, y: 0.34, k: 1.64 
TimeStep: 94155, m: 393.59, v: 0.03, y: 0.27, k: 3.89 
TimeStep: 94156, m: 393.64, v: 0.11, y: 1.40, k: 19.35 
TimeStep: 94157, m: 393.59, v: 0.01, y: 0.21, k: 1.71 
TimeStep: 94158, m: 393.62, v: 0.02, y: 1.67, k: 5.11 
TimeStep: 94159, m: 393.65, v: 0.01, y: -0.54, k: 4.52 
TimeStep: 94200, m: 393.65, v: 0.03, y: -10.36, k: 182.23 
TimeStep: 94201, m: 393.70, v: 0.01, y: 0.93, k: 3.54 
TimeStep: 94202, m: 393.68, v: 0.01, y: 1.02, k: 2.05 
TimeStep: 94203, m: 393.62, v: 0.01, y: -1.51, k: 18.74 
TimeStep: 94204, m: 393.60, v: 0.03, y: 0.16, k: 7.33 
TimeStep: 94205, m: 393.62, v: 0.04, y: 0.65, k: 2.43 
TimeStep: 94206, m: 393.60, v: 0.01, y: 1.58, k: 4.93 
TimeStep: 94207, m: 393.57, v: 0.01, y: 1.64, k: 8.09 
TimeStep: 94208, m: 393.56, v: 0.00, y: 1.08, k: 3.49 
TimeStep: 94209, m: 393.50, v: 0.06, y: -8.97, k: 99.61 
TimeStep: 94210, m: 393.53, v: 0.02, y: 4.43, k: 100.68 
TimeStep: 94211, m: 393.50, v: 0.02, y: 0.95, k: 35.50 
TimeStep: 94212, m: 393.45, v: 0.01, y: 0.78, k: 1.71 
TimeStep: 94213, m: 393.44, v: 0.03, y: 3.23, k: 27.15 
TimeStep: 94214, m: 393.39, v: 0.04, y: -1.45, k: 11.39 
TimeStep: 94215, m: 393.34, v: 0.06, y: -3.62, k: 33.85 
TimeStep: 94216, m: 393.38, v: 0.03, y: 0.26, k: 22.94 
TimeStep: 94217, m: 393.39, v: 0.09, y: 4.36, k: 42.54 
TimeStep: 94218, m: 393.35, v: 0.01, y: 0.49, k: 2.37 
TimeStep: 94219, m: 393.35, v: 0.01, y: 0.49, k: 2.17 
TimeStep: 94220, m: 393.34, v: 0.02, y: -2.23, k: 18.53 
TimeStep: 94221, m: 393.32, v: 0.03, y: 0.82, k: 27.24 
TimeStep: 94222, m: 393.27, v: 0.02, y: 0.87, k: 1.76 
TimeStep: 94223, m: 393.30, v: 0.04, y: 12.48, k: 246.69 
TimeStep: 94224, m: 393.29, v: 0.01, y: 2.52, k: 10.43 
TimeStep: 94225, m: 393.30, v: 0.01, y: -0.15, k: 1.37 
TimeStep: 94226, m: 393.25, v: 0.01, y: 0.58, k: 6.52 
TimeStep: 94227, m: 393.30, v: 0.02, y: 0.26, k: 2.05 
TimeStep: 94228, m: 393.30, v: 0.01, y: 0.84, k: 2.66 
TimeStep: 94229, m: 393.34, v: 0.01, y: 0.18, k: 1.78 
TimeStep: 94230, m: 393.32, v: 0.05, y: 3.29, k: 50.01 
TimeStep: 94231, m: 393.35, v: 0.03, y: 0.99, k: 18.22 
TimeStep: 94232, m: 393.33, v: 0.03, y: -1.01, k: 20.95 
TimeStep: 94233, m: 393.35, v: 0.01, y: 0.35, k: 1.84 
TimeStep: 94234, m: 393.33, v: 0.09, y: -3.70, k: 16.71 
TimeStep: 94235, m: 393.37, v: 0.01, y: 0.47, k: 1.56 
TimeStep: 94236, m: 393.41, v: 0.01, y: -0.01, k: 1.30 
TimeStep: 94237, m: 393.41, v: 0.02, y: 1.28, k: 10.18 
TimeStep: 94238, m: 393.42, v: 0.02, y: 1.98, k: 14.61 
TimeStep: 94239, m: 393.39, v: 0.03, y: 2.29, k: 13.56 
TimeStep: 94240, m: 393.47, v: 0.02, y: 0.18, k: 1.91 
TimeStep: 94241, m: 393.49, v: 0.02, y: -0.15, k: 2.03 
TimeStep: 94242, m: 393.47, v: 0.01, y: -0.03, k: 3.15 
TimeStep: 94243, m: 393.50, v: 0.02, y: -0.05, k: 1.71 
TimeStep: 94244, m: 393.52, v: 0.01, y: 1.46, k: 20.13 
TimeStep: 94245, m: 393.60, v: 0.02, y: 2.08, k: 36.04 
TimeStep: 94246, m: 393.60, v: 0.02, y: 0.14, k: 23.03 
TimeStep: 94247, m: 393.58, v: 0.03, y: -0.80, k: 11.82 
TimeStep: 94248, m: 393.51, v: 0.03, y: 0.36, k: 3.73 
TimeStep: 94249, m: 393.45, v: 0.07, y: -4.54, k: 44.39 
TimeStep: 94250, m: 393.37, v: 0.04, y: -3.55, k: 42.27 
TimeStep: 94251, m: 393.37, v: 0.06, y: -1.92, k: 12.16 
TimeStep: 94252, m: 393.43, v: 0.09, y: 0.37, k: 16.36 
TimeStep: 94253, m: 393.40, v: 0.06, y: -1.28, k: 17.11 
TimeStep: 94254, m: 393.42, v: 0.01, y: 0.27, k: 2.99 
TimeStep: 94255, m: 393.32, v: 0.02, y: -0.20, k: 2.01 
TimeStep: 94256, m: 393.44, v: 0.01, y: -0.00, k: 1.78 
TimeStep: 94257, m: 393.44, v: 0.01, y: 0.11, k: 1.57 
TimeStep: 94258, m: 393.43, v: 0.06, y: -5.91, k: 74.30 
TimeStep: 94259, m: 393.47, v: 0.02, y: 0.17, k: 1.43 
TimeStep: 94300, m: 393.41, v: 0.01, y: 0.41, k: 1.95 
TimeStep: 94301, m: 393.41, v: 0.01, y: 0.01, k: 1.93 
TimeStep: 94302, m: 393.41, v: 0.01, y: -0.05, k: 2.17 
TimeStep: 94303, m: 393.40, v: 0.01, y: -0.03, k: 1.68 
TimeStep: 94304, m: 393.41, v: 0.01, y: 0.22, k: 2.54 
TimeStep: 94305, m: 393.41, v: 0.02, y: 1.85, k: 10.34 
TimeStep: 94306, m: 393.48, v: 0.04, y: 0.24, k: 14.54 
TimeStep: 94307, m: 393.52, v: 0.03, y: 2.77, k: 18.10 
TimeStep: 94308, m: 393.51, v: 0.01, y: -0.59, k: 3.44 
TimeStep: 94309, m: 393.50, v: 0.05, y: 1.17, k: 10.51 
TimeStep: 94310, m: 393.39, v: 0.08, y: 1.83, k: 20.40 
TimeStep: 94311, m: 393.48, v: 0.04, y: 1.57, k: 5.99 
TimeStep: 94312, m: 393.59, v: 0.08, y: 0.42, k: 3.84 
TimeStep: 94313, m: 393.58, v: 0.12, y: 0.09, k: 6.02 
TimeStep: 94314, m: 393.59, v: 0.06, y: 1.08, k: 4.17 
TimeStep: 94315, m: 393.62, v: 0.11, y: 0.65, k: 5.36 
TimeStep: 94316, m: 393.56, v: 0.07, y: 5.96, k: 85.91 
TimeStep: 94317, m: 393.62, v: 0.01, y: -0.23, k: 2.70 
TimeStep: 94318, m: 393.56, v: 0.02, y: 0.21, k: 3.36 
TimeStep: 94319, m: 393.58, v: 0.01, y: -0.36, k: 1.66 
TimeStep: 94320, m: 393.54, v: 0.04, y: -5.02, k: 59.33 
TimeStep: 94321, m: 393.52, v: 0.02, y: -0.32, k: 1.86 
TimeStep: 94322, m: 393.51, v: 0.03, y: 0.78, k: 3.22 
TimeStep: 94323, m: 393.51, v: 0.06, y: 1.15, k: 35.36 
TimeStep: 94324, m: 393.51, v: 0.07, y: -5.51, k: 66.40 
TimeStep: 94325, m: 393.51, v: 0.05, y: 1.06, k: 35.43 
TimeStep: 94326, m: 393.46, v: 0.02, y: 0.24, k: 1.66 
TimeStep: 94327, m: 393.46, v: 0.05, y: -4.00, k: 66.64 
TimeStep: 94328, m: 393.44, v: 0.05, y: 1.83, k: 23.33 
TimeStep: 94329, m: 393.43, v: 0.04, y: 1.72, k: 5.49 
TimeStep: 94330, m: 393.39, v: 0.11, y: 6.94, k: 89.34 
TimeStep: 94331, m: 393.42, v: 0.01, y: 0.31, k: 1.56 
TimeStep: 94332, m: 393.40, v: 0.01, y: 0.37, k: 1.78 
TimeStep: 94333, m: 393.43, v: 0.01, y: -0.03, k: 1.38 
TimeStep: 94334, m: 393.42, v: 0.01, y: 0.29, k: 1.53 
TimeStep: 94335, m: 393.43, v: 0.01, y: 0.10, k: 1.62 
TimeStep: 94336, m: 393.52, v: 0.03, y: 1.56, k: 16.41 
TimeStep: 94337, m: 393.53, v: 0.06, y: 0.36, k: 20.52 
TimeStep: 94338, m: 393.56, v: 0.05, y: 0.82, k: 9.08 
TimeStep: 94339, m: 393.44, v: 0.05, y: 1.81, k: 14.56 
TimeStep: 94340, m: 393.36, v: 0.01, y: 1.39, k: 3.38 
TimeStep: 94341, m: 393.37, v: 0.01, y: 1.14, k: 2.97 
TimeStep: 94342, m: 393.38, v: 0.01, y: 1.09, k: 2.75 
TimeStep: 94343, m: 393.37, v: 0.01, y: 0.98, k: 2.71 
TimeStep: 94344, m: 393.33, v: 0.01, y: 4.54, k: 26.39 
TimeStep: 94345, m: 393.36, v: 0.01, y: 2.86, k: 14.31 
TimeStep: 94346, m: 393.35, v: 0.01, y: 3.45, k: 19.33 
TimeStep: 94347, m: 393.34, v: 0.01, y: 4.15, k: 23.87 
TimeStep: 94348, m: 393.39, v: 0.02, y: 2.51, k: 10.47 
TimeStep: 94349, m: 393.40, v: 0.01, y: 0.41, k: 1.37 
TimeStep: 94350, m: 393.39, v: 0.01, y: 0.39, k: 1.56 
TimeStep: 94351, m: 393.44, v: 0.01, y: 1.49, k: 33.59 
TimeStep: 94352, m: 393.45, v: 0.01, y: 0.04, k: 1.29 
TimeStep: 94353, m: 393.47, v: 0.01, y: 0.05, k: 1.40 
TimeStep: 94354, m: 393.43, v: 0.05, y: 0.39, k: 33.56 
TimeStep: 94355, m: 393.55, v: 0.03, y: 10.79, k: 215.37 
TimeStep: 94356, m: 393.53, v: 0.04, y: 1.04, k: 13.91 
TimeStep: 94357, m: 393.38, v: 0.04, y: 1.85, k: 29.78 
TimeStep: 94358, m: 393.39, v: 0.03, y: 0.88, k: 31.57 
TimeStep: 94359, m: 393.36, v: 0.02, y: 0.55, k: 21.68 
TimeStep: 94400, m: 393.42, v: 0.05, y: 8.95, k: 168.71 
TimeStep: 94401, m: 393.44, v: 0.02, y: -1.16, k: 31.51 
TimeStep: 94402, m: 393.36, v: 0.01, y: 0.19, k: 35.39 
TimeStep: 94403, m: 393.42, v: 0.01, y: 3.12, k: 16.43 
TimeStep: 94404, m: 393.41, v: 0.01, y: 3.02, k: 17.45 
TimeStep: 94405, m: 393.41, v: 0.01, y: 2.32, k: 15.52 
TimeStep: 94406, m: 393.41, v: 0.01, y: 3.69, k: 24.96 
TimeStep: 94407, m: 393.41, v: 0.02, y: 0.20, k: 93.79 
TimeStep: 94408, m: 393.40, v: 0.01, y: 0.19, k: 2.98 
TimeStep: 94409, m: 393.39, v: 0.00, y: 0.14, k: 3.06 
TimeStep: 94410, m: 393.42, v: 0.01, y: 0.13, k: 2.26 
TimeStep: 94411, m: 393.39, v: 0.01, y: 0.57, k: 1.36 
TimeStep: 94412, m: 393.42, v: 0.01, y: 0.11, k: 1.27 
TimeStep: 94413, m: 393.41, v: 0.09, y: -0.27, k: 28.34 
TimeStep: 94414, m: 393.42, v: 0.01, y: -0.06, k: 1.22 
TimeStep: 94415, m: 393.39, v: 0.00, y: 0.60, k: 1.82 
TimeStep: 94416, m: 393.39, v: 0.00, y: 0.60, k: 1.73 
TimeStep: 94417, m: 393.40, v: 0.00, y: 0.38, k: 1.90 
TimeStep: 94418, m: 393.40, v: 0.00, y: 0.89, k: 2.36 
TimeStep: 94419, m: 393.42, v: 0.04, y: -0.53, k: 63.69 
TimeStep: 94420, m: 393.49, v: 0.10, y: 1.17, k: 51.45 
TimeStep: 94421, m: 393.48, v: 0.03, y: -0.23, k: 26.64 
TimeStep: 94422, m: 393.47, v: 0.12, y: -0.80, k: 21.74 
TimeStep: 94423, m: 393.47, v: 0.01, y: 0.22, k: 3.75 
TimeStep: 94424, m: 393.44, v: 0.03, y: -2.52, k: 25.40 
TimeStep: 94425, m: 393.44, v: 0.00, y: 0.43, k: 5.94 
TimeStep: 94426, m: 393.46, v: 0.01, y: 0.51, k: 3.55 
TimeStep: 94427, m: 393.48, v: 0.02, y: 0.36, k: 1.77 
TimeStep: 94428, m: 393.42, v: 0.03, y: -0.54, k: 69.28 
TimeStep: 94429, m: 393.38, v: 0.01, y: 0.24, k: 2.15 
TimeStep: 94430, m: 391.86, v: 0.00, y: NaN, k: NaN 
TimeStep: 94431, m: 393.40, v: 0.01, y: 0.22, k: 1.18 
TimeStep: 94432, m: 393.51, v: 0.02, y: 3.25, k: 35.49 
TimeStep: 94433, m: 393.48, v: 0.02, y: 0.26, k: 35.16 
TimeStep: 94434, m: 393.48, v: 0.04, y: 1.41, k: 19.24 
TimeStep: 94435, m: 393.48, v: 0.00, y: 0.43, k: 2.50 
TimeStep: 94436, m: 393.53, v: 0.01, y: 0.68, k: 45.04 
TimeStep: 94437, m: 393.51, v: 0.06, y: 0.79, k: 16.64 
TimeStep: 94438, m: 393.50, v: 0.02, y: 6.20, k: 50.07 
TimeStep: 94439, m: 393.47, v: 0.00, y: 0.59, k: 1.48 
TimeStep: 94440, m: 393.40, v: 0.00, y: 1.00, k: 1.00 
TimeStep: 94441, m: 393.53, v: 0.03, y: -0.22, k: 40.72 
TimeStep: 94442, m: 393.52, v: 0.03, y: 0.67, k: 24.45 
TimeStep: 94443, m: 393.57, v: 0.03, y: 10.49, k: 220.02 
TimeStep: 94444, m: 393.53, v: 0.01, y: 1.22, k: 9.59 
TimeStep: 94445, m: 393.50, v: 0.03, y: -2.57, k: 29.83 
TimeStep: 94446, m: 393.50, v: 0.02, y: -1.20, k: 38.02 
TimeStep: 94447, m: 393.53, v: 0.01, y: -1.34, k: 52.62 
TimeStep: 94448, m: 393.55, v: 0.02, y: -0.11, k: 38.27 
TimeStep: 94449, m: 393.48, v: 0.06, y: -5.61, k: 56.46 
TimeStep: 94450, m: 393.49, v: 0.02, y: -4.04, k: 30.67 
TimeStep: 94451, m: 393.51, v: 0.03, y: 0.08, k: 31.02 
TimeStep: 94452, m: 393.54, v: 0.02, y: 1.56, k: 41.64 
TimeStep: 94453, m: 393.60, v: 0.01, y: 2.20, k: 8.58 
TimeStep: 94454, m: 393.53, v: 0.01, y: -0.07, k: 1.83 
TimeStep: 94455, m: 393.47, v: 0.00, y: 0.74, k: 1.92 
TimeStep: 94456, m: 393.58, v: 0.02, y: -0.84, k: 59.94 
TimeStep: 94457, m: 393.57, v: 0.01, y: 0.22, k: 1.36 
TimeStep: 94458, m: 393.58, v: 0.00, y: 0.01, k: 1.73 
TimeStep: 94459, m: 393.57, v: 0.01, y: 1.30, k: 57.35 
TimeStep: 94500, m: 393.57, v: 0.05, y: 0.80, k: 18.49 
TimeStep: 94501, m: 393.53, v: 0.00, y: -0.16, k: 1.33 
TimeStep: 94502, m: 393.52, v: 0.01, y: 0.09, k: 1.26 
TimeStep: 94503, m: 393.46, v: 0.05, y: -7.12, k: 83.05 
TimeStep: 94504, m: 393.45, v: 0.03, y: -2.54, k: 34.34 
TimeStep: 94505, m: 393.43, v: 0.02, y: -3.62, k: 36.71 
TimeStep: 94506, m: 393.44, v: 0.01, y: 1.98, k: 38.51 
TimeStep: 94507, m: 393.41, v: 0.02, y: -0.29, k: 33.98 
TimeStep: 94508, m: 393.39, v: 0.01, y: 0.62, k: 1.47 
TimeStep: 94509, m: 393.44, v: 0.02, y: 3.45, k: 15.65 
TimeStep: 94510, m: 393.46, v: 0.02, y: 5.21, k: 39.13 
TimeStep: 94511, m: 393.45, v: 0.02, y: -1.82, k: 45.48 
